recommendationid,appid,game_name,steam_label_text,llm_sentiment,llm_primary_issue,llm_urgency_candidate,release_period,playtime_at_review_hours,votes_up,weighted_vote_score,llm_issue_category,issue_name_kor,llm_issue_sentiment,llm_issue_evidence,source_run
204582172,3150440,Laundry Store Simulator,positive,positive,gameplay_loop,low,D181+,23.683333333333334,0,0.5,price_value,가격/가치,positive,9~10달러의 가격이 적절하다고 평가함,laundry_store_simulator
204582172,3150440,Laundry Store Simulator,positive,positive,gameplay_loop,low,D181+,23.683333333333334,0,0.5,bug,버그,negative,문 근처의 얼룩을 닦기 어려운 버그가 있음,laundry_store_simulator
204675639,3150440,Laundry Store Simulator,negative,negative,gameplay_loop,medium,D181+,29.666666666666668,0,0.5,gameplay_loop,게임플레이 루프,negative,튜토리얼이 강제적이고 선형적이어서 자유로운 실험이 어려움,laundry_store_simulator
204675639,3150440,Laundry Store Simulator,negative,negative,gameplay_loop,medium,D181+,29.666666666666668,0,0.5,gameplay_loop,게임플레이 루프,negative,오픈 캠페인 모드 부재로 인한 반복성 문제 지적,laundry_store_simulator
204729467,3150440,Laundry Store Simulator,positive,mixed,control,medium,D181+,12.033333333333331,0,0.5,control,조작감,negative,controls suck,laundry_store_simulator
204729467,3150440,Laundry Store Simulator,positive,mixed,control,medium,D181+,12.033333333333331,0,0.5,graphics_audio,그래픽/사운드,negative,character's hands look like they are slowly trying to milk a cow,laundry_store_simulator
204729467,3150440,Laundry Store Simulator,positive,mixed,control,medium,D181+,12.033333333333331,0,0.5,positive_praise,긍정 칭찬,positive,pretty fun,laundry_store_simulator
204922971,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,10.35,0,0.5,positive_praise,긍정 칭찬,positive,"Bueno, adictivo, muchos eventos, automatización, mejoras",laundry_store_simulator
204995392,3150440,Laundry Store Simulator,positive,mixed,content_volume,medium,D181+,21.433333333333334,0,0.5,content_volume,콘텐츠 분량,negative,"run out of things to do, completed most of the content",laundry_store_simulator
204995392,3150440,Laundry Store Simulator,positive,mixed,content_volume,medium,D181+,21.433333333333334,0,0.5,developer_communication,개발사 소통,negative,hasn’t received many updates lately,laundry_store_simulator
204995392,3150440,Laundry Store Simulator,positive,mixed,content_volume,medium,D181+,21.433333333333334,0,0.5,ui_ux,UI/UX,neutral,"upgrade the bathroom, more paint options, more customization, variety of characters",laundry_store_simulator
204995392,3150440,Laundry Store Simulator,positive,mixed,content_volume,medium,D181+,21.433333333333334,0,0.5,positive_praise,긍정 칭찬,positive,"Great simulator game, worth the $6",laundry_store_simulator
204997343,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,5.25,1,0.523809552192688,positive_praise,긍정 칭찬,positive,시간 가는 줄 모르고 몰입하게 됨,laundry_store_simulator
205187344,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,15.85,0,0.5,positive_praise,긍정 칭찬,positive,레벨링 시스템과 NPC 프로그래밍이 적절함,laundry_store_simulator
205372688,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,35.78333333333333,0,0.5,positive_praise,긍정 칭찬,positive,건조기 소리 등 분위기가 좋음,laundry_store_simulator
205396020,3150440,Laundry Store Simulator,positive,mixed,positive_praise,low,D181+,50.48333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"Great game, worth the price tag",laundry_store_simulator
205396020,3150440,Laundry Store Simulator,positive,mixed,positive_praise,low,D181+,50.48333333333333,0,0.5,developer_communication,개발사 소통,negative,A shame nothing has been worked on for it,laundry_store_simulator
205774341,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,49.48333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"It's so addicting, fun simulation game",laundry_store_simulator
205774341,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,49.48333333333333,0,0.5,gameplay_loop,게임플레이 루프,positive,repetitive (i love repetitive),laundry_store_simulator
205774341,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,49.48333333333333,0,0.5,balance,밸런스,negative,"staff can't do certain things (fixing machines, helping customers)",laundry_store_simulator
205778235,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,3.2,0,0.4761904776096344,positive_praise,긍정 칭찬,positive,"game is pretty cool, love the stuff happening outside",laundry_store_simulator
205778235,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,3.2,0,0.4761904776096344,other,기타,negative,CaseOh reference was a bit of unnecessary streamer bait,laundry_store_simulator
205778235,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,3.2,0,0.4761904776096344,gameplay_loop,게임플레이 루프,negative,guy I hired as a cashier can't process minimart orders,laundry_store_simulator
205818185,3150440,Laundry Store Simulator,positive,mixed,progression_grind,medium,D181+,43.78333333333333,4,0.5878136157989502,gameplay_loop,게임플레이 루프,positive,good balance between working and letting employees do work,laundry_store_simulator
205818185,3150440,Laundry Store Simulator,positive,mixed,progression_grind,medium,D181+,43.78333333333333,4,0.5878136157989502,progression_grind,성장/반복 노가다,negative,too many achievements that require you to grind much after you've beaten the game,laundry_store_simulator
206089034,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,29.03333333333333,0,0.5,positive_praise,긍정 칭찬,positive,"Super addicting, I had my phase with this game and now unlocked everything.",laundry_store_simulator
206148098,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,50.66666666666666,0,0.5,bug,버그,negative,some small little bugs,laundry_store_simulator
206148098,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,50.66666666666666,0,0.5,positive_praise,긍정 칭찬,positive,overall a very well put-together game,laundry_store_simulator
206249056,3150440,Laundry Store Simulator,positive,positive,graphics_audio,medium,D181+,17.633333333333333,0,0.5,graphics_audio,그래픽/사운드,negative,power washing sound effect is super loud and lags,laundry_store_simulator
206249056,3150440,Laundry Store Simulator,positive,positive,graphics_audio,medium,D181+,17.633333333333333,0,0.5,bug,버그,negative,sometimes bug happen but restarting works,laundry_store_simulator
206249056,3150440,Laundry Store Simulator,positive,positive,graphics_audio,medium,D181+,17.633333333333333,0,0.5,gameplay_loop,게임플레이 루프,positive,"fun to play, different aspects of laundry, automation is good",laundry_store_simulator
206295697,3150440,Laundry Store Simulator,negative,negative,gameplay_loop,medium,D181+,2.1333333333333333,5,0.5185198783874512,gameplay_loop,게임플레이 루프,negative,"random events, ghost girl, mini perv stuff are unwanted",laundry_store_simulator
206396900,3150440,Laundry Store Simulator,positive,positive,balance,medium,D181+,23.266666666666666,0,0.5,gameplay_loop,게임플레이 루프,neutral,"side stories lack depth, fetch-ish quest structure",laundry_store_simulator
206396900,3150440,Laundry Store Simulator,positive,positive,balance,medium,D181+,23.266666666666666,0,0.5,ui_ux,UI/UX,neutral,wish to sell decorations from side stories,laundry_store_simulator
206396900,3150440,Laundry Store Simulator,positive,positive,balance,medium,D181+,23.266666666666666,0,0.5,balance,밸런스,negative,"staff AI efficiency issues, employee wages are too cheap, lack of financial challenge",laundry_store_simulator
206644222,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,13.55,0,0.5,positive_praise,긍정 칭찬,positive,6시간 연속 플레이할 정도로 중독성 있음,laundry_store_simulator
206644222,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,13.55,0,0.5,graphics_audio,그래픽/사운드,neutral,음악 종류가 더 다양했으면 좋겠음,laundry_store_simulator
206735871,3150440,Laundry Store Simulator,negative,negative,save_progression,high,D181+,0.2333333333333333,2,0.523809552192688,save_progression,저장/진행,negative,저장 및 설정 변경이 반영되지 않고 초기화됨,laundry_store_simulator
206735871,3150440,Laundry Store Simulator,negative,negative,save_progression,high,D181+,0.2333333333333333,2,0.523809552192688,control,조작감,negative,키 바인딩 설정이 불완전함,laundry_store_simulator
206747472,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,26.25,0,0.5,positive_praise,긍정 칭찬,positive,손님이 많아지면 혼란스럽지만 시뮬레이션 게임으로서 매우 재미있음,laundry_store_simulator
206815782,3150440,Laundry Store Simulator,negative,mixed,bug,high,D181+,29.33333333333333,4,0.5736433863639832,bug,버그,negative,minimart shelf item removal and disappearance bug,laundry_store_simulator
206815782,3150440,Laundry Store Simulator,negative,mixed,bug,high,D181+,29.33333333333333,4,0.5736433863639832,bug,버그,negative,late game notifications for broken machines/events failing or incorrect,laundry_store_simulator
206815782,3150440,Laundry Store Simulator,negative,mixed,bug,high,D181+,29.33333333333333,4,0.5736433863639832,control,조작감,negative,cannot keybind individual tools,laundry_store_simulator
206815782,3150440,Laundry Store Simulator,negative,mixed,bug,high,D181+,29.33333333333333,4,0.5736433863639832,gameplay_loop,게임플레이 루프,negative,early game is pretty slow,laundry_store_simulator
206824756,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,24.2,0,0.4761904776096344,positive_praise,긍정 칭찬,positive,"genuinely so fun, deep gameplay, story, lots to do",laundry_store_simulator
207080164,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,30.45,0,0.5,gameplay_loop,게임플레이 루프,negative,event clothes respawn mechanism needed,laundry_store_simulator
207080164,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,30.45,0,0.5,graphics_audio,그래픽/사운드,negative,pressure washer sound adjustment needed,laundry_store_simulator
207338849,3150440,Laundry Store Simulator,negative,negative,developer_communication,high,D181+,47.1,1,0.3507488369941711,developer_communication,개발사 소통,negative,"game has been abandoned, or not being messed with",laundry_store_simulator
207338849,3150440,Laundry Store Simulator,negative,negative,developer_communication,high,D181+,47.1,1,0.3507488369941711,other,기타,negative,body shaming content in game,laundry_store_simulator
207360691,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,41.75,0,0.5,positive_praise,긍정 칭찬,positive,"Full of tasks, objectives, upgrades, and small little side quests. Worth the money!",laundry_store_simulator
207578043,3150440,Laundry Store Simulator,positive,positive,difficulty,medium,D181+,10.0,0,0.5,difficulty,난이도,mixed,a lot more demanding than other simulator games. frustrated im always broke,laundry_store_simulator
207759377,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,9.483333333333333,0,0.5,multiplayer_network,멀티/네트워크,positive,I would like to see a multiplayer aspect to it.,laundry_store_simulator
207759377,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,9.483333333333333,0,0.5,bug,버그,neutral,people doing star jumps in front of a washing machine,laundry_store_simulator
207982028,3150440,Laundry Store Simulator,negative,negative,bug,high,D181+,0.1666666666666666,0,0.44921875,bug,버그,negative,ironing will not let me go past the tutorial. Iron will not move,laundry_store_simulator
207982028,3150440,Laundry Store Simulator,negative,negative,bug,high,D181+,0.1666666666666666,0,0.44921875,control,조작감,negative,On the r o g xbox i'm having trouble with ironing,laundry_store_simulator
208274020,3150440,Laundry Store Simulator,positive,mixed,gameplay_loop,medium,D181+,7.516666666666667,1,0.523809552192688,gameplay_loop,게임플레이 루프,negative,if you hire two people for washing and drying they might mess up with order,laundry_store_simulator
208521234,3150440,Laundry Store Simulator,positive,mixed,ui_ux,medium,D181+,28.133333333333333,2,0.5454545617103577,ui_ux,UI/UX,negative,snap to grid for placement missing,laundry_store_simulator
208521234,3150440,Laundry Store Simulator,positive,mixed,ui_ux,medium,D181+,28.133333333333333,2,0.5454545617103577,bug,버그,negative,"stocker refuses to stock the stockroom, leaving items in drop off zone",laundry_store_simulator
208521234,3150440,Laundry Store Simulator,positive,mixed,ui_ux,medium,D181+,28.133333333333333,2,0.5454545617103577,graphics_audio,그래픽/사운드,negative,title screen does not reflect building upgrades/customization,laundry_store_simulator
208521234,3150440,Laundry Store Simulator,positive,mixed,ui_ux,medium,D181+,28.133333333333333,2,0.5454545617103577,positive_praise,긍정 칭찬,positive,"worth the price, good progression, humor, and play value",laundry_store_simulator
208531773,3150440,Laundry Store Simulator,positive,positive,positive_praise,low,D181+,6.766666666666667,0,0.4761904776096344,positive_praise,긍정 칭찬,positive,"cool game, good fun, played for 7 hours straight",laundry_store_simulator
