condition_type,condition_value,issue_name_kor,issue_direction,condition_game_count,issue_game_count,issue_game_ratio,positive_game_count,negative_game_count,tag_positive_game_count,tag_negative_game_count,tag_mixed_game_count,high_urgency_game_count,both_positive_negative_game_count,total_issue_review_count,priority_level,priority_rule_detail,priority_reason,llm_evidence_text
steam_tag,Stylized,밸런스,리스크 요소,7,3,42.9,1,3,0,3,0,1,1,6,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Stylized'에서 '밸런스' 항목은 전체 7개 게임 중 3개 게임에서 반복되었다(42.9%). Steam 비추천 맥락은 3개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '중'이며, 적용된 기준은 '중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상'이다. LLM이 High urgency로 분류한 사례는 1개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Stylized,긍정 칭찬,강화 요소,7,6,85.7,6,4,6,0,0,2,4,388,하,강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '상'였음. 최종 보정: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. 적용 규칙: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Stylized'에서 '긍정 칭찬' 항목은 전체 7개 게임 중 6개 게임에서 반복되었다(85.7%). Steam 비추천 맥락은 4개 게임, Steam 추천 맥락은 6개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리'이다. LLM이 High urgency로 분류한 사례는 2개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,긍정 칭찬,강화 요소,1,1,100.0,1,0,1,0,0,0,0,20,하,강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. 적용 규칙: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '긍정 칭찬' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,밸런스,리스크 요소,1,1,100.0,1,0,0,1,0,0,0,6,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '밸런스' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,콘텐츠 분량,리스크 요소,1,1,100.0,1,0,0,1,0,0,0,4,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '콘텐츠 분량' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,게임플레이 루프,강화 요소,1,1,100.0,1,0,1,0,0,0,0,3,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '게임플레이 루프' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,그래픽/사운드,리스크 요소,1,1,100.0,1,0,1,1,0,0,0,2,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '그래픽/사운드' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,버그,리스크 요소,1,1,100.0,1,0,0,1,0,0,0,2,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '버그' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,UI/UX,참고 요소,1,1,100.0,1,0,0,0,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 'UI/UX' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,기타,리스크 요소,1,1,100.0,1,0,0,1,0,0,0,1,하,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '기타' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,난이도,참고 요소,1,1,100.0,1,0,0,0,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '난이도' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Supernatural,번역/현지화,리스크 요소,1,1,100.0,1,0,0,1,0,0,0,1,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Supernatural'에서 '번역/현지화' 항목은 전체 1개 게임 중 1개 게임에서 반복되었다(100.0%). Steam 비추천 맥락은 0개 게임, Steam 추천 맥락은 1개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '하'이며, 적용된 기준은 '하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함'이다. LLM이 High urgency로 분류한 사례는 0개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
steam_tag,Surreal,게임플레이 루프,리스크 요소,4,3,75.0,2,2,0,2,1,2,1,9,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.","steam_tag 조건 'Surreal'에서 '게임플레이 루프' 항목은 전체 4개 게임 중 3개 게임에서 반복되었다(75.0%). Steam 비추천 맥락은 2개 게임, Steam 추천 맥락은 2개 게임에서 확인되었다. 규칙 기반 점검 중요도는 '중'이며, 적용된 기준은 '중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상'이다. LLM이 High urgency로 분류한 사례는 2개 게임에서 나타났지만, 이는 점검 중요도 계산에 직접 사용하지 않은 보조 참고 지표다."
