condition_type,condition_value,issue_name_kor,issue_game_count,positive_game_count,negative_game_count,tag_positive_game_count,tag_negative_game_count,tag_mixed_game_count,high_urgency_game_count,both_positive_negative_game_count,total_issue_review_count,condition_game_count,issue_game_ratio,priority_level,priority_rule_detail,priority_reason,issue_direction
steam_tag,Romance,성능,1,1,0,1,0,0,0,0,1,2,50.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Romance,저장/진행,1,1,0,1,0,0,0,0,1,2,50.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Runner,긍정 칭찬,1,1,0,1,0,0,0,0,1,1,100.0,하,강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. 적용 규칙: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Sandbox,게임플레이 루프,4,3,4,3,4,1,4,3,44,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 4개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,UI/UX,4,4,4,0,4,0,2,4,17,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,그래픽/사운드,4,3,4,2,4,0,2,3,11,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,기타,4,3,3,0,3,0,2,2,7,4,100.0,중,기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리. 적용 규칙: 기타 이슈는 원인 범주가 넓어 세부 리뷰 확인 대상으로 분리. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,버그,4,2,2,2,4,0,2,0,13,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,성장/반복 노가다,4,3,2,0,3,1,2,1,13,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,가격/가치,4,2,2,1,3,0,2,0,7,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,밸런스,3,1,3,0,3,0,2,1,9,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,콘텐츠 분량,3,2,2,2,2,1,2,1,10,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,성능,3,2,2,1,3,0,2,1,9,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,조작감,3,1,2,1,3,0,1,0,5,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,최적화,3,2,2,0,3,0,2,1,4,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,크래시,3,1,2,0,3,0,2,0,3,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,스토리,3,2,1,0,3,0,1,0,11,4,75.0,중,중: 반복 게임 수가 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수가 중간 기준 이상. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,개발사 소통,3,3,0,3,0,0,0,0,4,4,75.0,중,중: 반복 게임 수가 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수가 중간 기준 이상. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Sandbox,멀티/네트워크,2,2,0,1,0,0,0,0,3,4,50.0,중,중: 조건 내 발생 비율이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 조건 내 발생 비율이 중간 기준 이상. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Sandbox,긍정 칭찬,4,4,2,4,0,0,2,2,92,4,100.0,하,강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. 적용 규칙: 강점 유지 항목이므로 개선 리스크 우선순위 산정 대상에서 분리. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",강화 요소
steam_tag,Sandbox,번역/현지화,1,1,1,0,1,0,0,1,2,4,25.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,저장/진행,1,0,1,0,1,0,1,0,2,4,25.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sandbox,난이도,1,1,0,0,0,0,0,0,1,4,25.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,"반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약해 참고용 항목으로 분류함. 절대 기준 후보는 '하'였음. 최종 보정: 절대 기준상 하 또는 점검 우선순위 근거가 상대적으로 약함. 적용 규칙: 하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함. High urgency 후보는 0개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",참고 요소
steam_tag,Sci-fi,게임플레이 루프,4,3,3,3,3,0,2,2,38,4,100.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 2개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
steam_tag,Sci-fi,밸런스,3,2,3,1,3,0,1,2,13,4,75.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,"반복성 또는 Steam 비추천 맥락이 확인되어 출시 전 체크리스트에 포함할 필요가 있는 점검 항목으로 분류함. 절대 기준 후보는 '중'였음. 최종 보정: 절대 기준상 '중' 후보로 분류. 적용 규칙: 중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상. High urgency 후보는 1개 게임에서 확인되었지만, 우선순위 계산에는 직접 사용하지 않고 보조 참고 지표로만 남김.",리스크 요소
